season,playoff,play_id,game_id,home_team,away_team,posteam,posteam_type,defteam,side_of_field,game_date,quarter_seconds_remaining,game_seconds_remaining,game_half,sp,qtr,down,time,yrdln,ydstogo,desc,play_type,field_goal_result,kick_distance,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,posteam_timeouts_remaining,defteam_timeouts_remaining,posteam_score,defteam_score,score_differential,opp_fg_prob,field_goal_attempt,kicker_player_name,kicker_player_id,type,iced,overtime
2014,reg,5054,2014101202,CIN,CAR,CAR,away,CIN,CIN,2014-10-12,144.0,144.0,Overtime,1,5,4.0,02:24,CIN 18,1,"(2:24) G.Gano 36 yard field goal is GOOD, Center-J.Jansen, Holder-B.Nortman.",field_goal,made,36.0,1,0,0.0,,0.0,1.0,34.0,37.0,-3.0,0.012811448003169124,1.0,G.Gano,00-0026858,no_timeout,non_iced,1
2014,reg,5327,2014101202,CIN,CAR,CIN,home,CAR,CAR,2014-10-12,2.0,2.0,Overtime,0,5,2.0,00:02,CAR 18,12,"(:02) M.Nugent 36 yard field goal is No Good, Wide Right, Center-C.Harris, Holder-K.Huber.",field_goal,missed,36.0,0,0,0.0,,0.0,0.0,37.0,37.0,0.0,0.0,1.0,M.Nugent,00-0023482,off_timeout,non_iced,1
2014,reg,4053,2014101208,TEN,JAC,JAC,away,TEN,TEN,2014-10-12,12.0,12.0,Half2,0,4,3.0,00:12,TEN 37,2,"(:12) (Field Goal formation) J.Scobee 55 yard field goal is BLOCKED (S.Hill), Center-C.Tinker, Holder-B.Anger.",field_goal,missed,55.0,0,0,0.0,,0.0,0.0,14.0,16.0,-2.0,0.08051348257432803,1.0,J.Scobee,00-0022874,no_timeout,non_iced,0
2014,reg,4288,2014101600,NE,NYJ,NYJ,away,NE,NE,2014-10-16,5.0,5.0,Half2,0,4,3.0,00:05,NE 40,5,"(:05) N.Folk 58 yard field goal is BLOCKED (Chr.Jones), Center-T.Purdum, Holder-R.Quigley.",field_goal,missed,58.0,2,0,0.0,,0.0,2.0,25.0,27.0,-2.0,0.0,1.0,N.Folk,00-0025565,no_timeout,non_iced,0
2014,reg,3697,2014101909,SD,KC,KC,away,SD,SD,2014-10-19,26.0,26.0,Half2,1,4,4.0,00:26,SD 30,2,"(:26) C.Santos 48 yard field goal is GOOD, Center-T.Gafford, Holder-D.Colquitt.",field_goal,made,48.0,2,0,0.0,,0.0,2.0,20.0,20.0,0.0,0.0440907016894114,1.0,C.Santos,00-0031203,iced,iced,0
2014,reg,4072,2014102600,ATL,DET,DET,away,ATL,ATL,2014-10-26,4.0,4.0,Half2,1,4,3.0,00:04,ATL 30,16,"(:04) M.Prater 48 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",field_goal,made,48.0,0,0,0.0,,0.0,0.0,19.0,21.0,-2.0,0.0,1.0,M.Prater,00-0023853,no_timeout,non_iced,0
2014,reg,4061,2014102607,TB,MIN,MIN,away,TB,TB,2014-10-26,4.0,4.0,Half2,1,4,1.0,00:04,TB 19,10,"(:04) (Field Goal formation) B.Walsh 38 yard field goal is GOOD, Center-C.Loeffler, Holder-J.Locke.",field_goal,made,38.0,1,0,0.0,,0.0,1.0,10.0,13.0,-3.0,0.0,1.0,B.Walsh,00-0029576,iced,iced,0
2014,reg,3959,2014102700,DAL,WAS,WAS,away,DAL,DAL,2014-10-27,588.0,588.0,Overtime,1,5,4.0,09:48,DAL 22,3,"(9:48) (Field Goal formation) K.Forbath 40 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.",field_goal,made,40.0,2,2,0.0,,2.0,2.0,17.0,17.0,0.0,0.037918371623455564,1.0,K.Forbath,00-0028787,no_timeout,non_iced,1
2014,reg,3995,2014110904,NO,SF,SF,away,NO,NO,2014-11-09,49.0,49.0,Half2,1,4,4.0,00:49,NO 27,10,"(:49) P.Dawson 45 yard field goal is GOOD, Center-K.Nelson, Holder-A.Lee.",field_goal,made,45.0,1,1,0.0,,1.0,1.0,21.0,24.0,-3.0,0.03630104866618762,1.0,P.Dawson,00-0004091,no_timeout,non_iced,0
2014,reg,4728,2014110904,NO,SF,SF,away,NO,NO,2014-11-09,318.0,318.0,Overtime,1,5,1.0,05:18,NO 17,10,"(5:18) P.Dawson 35 yard field goal is GOOD, Center-K.Nelson, Holder-A.Lee.",field_goal,made,35.0,1,2,0.0,,2.0,1.0,24.0,24.0,0.0,0.01454731147600905,1.0,P.Dawson,00-0004091,no_timeout,non_iced,1
2014,reg,4227,2014111600,CAR,ATL,CAR,home,ATL,ATL,2014-11-16,1.0,1.0,Half2,0,4,1.0,00:01,ATL 45,10,"(:01) G.Gano 63 yard field goal is BLOCKED (R.Hageman), Center-J.Jansen, Holder-B.Nortman.",field_goal,missed,63.0,0,1,0.0,,0.0,1.0,17.0,19.0,-2.0,0.0,1.0,G.Gano,00-0026858,no_timeout,non_iced,0
2014,reg,4053,2014112300,ATL,CLE,ATL,home,CLE,CLE,2014-11-23,49.0,49.0,Half2,1,4,4.0,00:49,CLE 35,2,"(:49) M.Bryant 53 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher.",field_goal,made,53.0,2,3,0.0,,2.0,3.0,21.0,23.0,-2.0,0.07249380942215486,1.0,M.Bryant,00-0020578,no_timeout,non_iced,0
2014,reg,4278,2014112300,ATL,CLE,CLE,away,ATL,ATL,2014-11-23,5.0,5.0,Half2,1,4,2.0,00:05,ATL 19,10,"(:05) B.Cundiff 37 yard field goal is GOOD, Center-C.Yount, Holder-S.Lanning.",field_goal,made,37.0,2,0,0.0,,0.0,2.0,23.0,24.0,-1.0,0.0,1.0,B.Cundiff,00-0020972,no_timeout,non_iced,0
2014,reg,4379,2014113004,JAC,NYG,JAC,home,NYG,NYG,2014-11-30,32.0,32.0,Half2,1,4,4.0,00:32,NYG 25,10,"(:32) J.Scobee 43 yard field goal is GOOD, Center-C.Tinker, Holder-B.Anger.",field_goal,made,43.0,2,0,0.0,,2.0,0.0,21.0,24.0,-3.0,0.02951833121311762,1.0,J.Scobee,00-0022874,iced,iced,0
2014,reg,4211,2014120705,MIN,NYJ,NYJ,away,MIN,MIN,2014-12-07,28.0,28.0,Half2,1,4,4.0,00:28,MIN 26,4,"(:28) (Field Goal formation) N.Folk 44 yard field goal is GOOD, Center-T.Purdum, Holder-R.Quigley.",field_goal,made,44.0,2,1,0.0,,1.0,2.0,21.0,23.0,-2.0,0.031691497918734365,1.0,N.Folk,00-0025565,no_timeout,non_iced,0
2014,reg,4331,2014120705,MIN,NYJ,MIN,home,NYJ,NYJ,2014-12-07,3.0,3.0,Half2,0,4,1.0,00:03,NYJ 38,10,"(:03) (Field Goal formation) B.Walsh 56 yard field goal is No Good, Short, Center-C.Loeffler, Holder-J.Locke.",field_goal,missed,56.0,2,0,0.0,,2.0,0.0,23.0,24.0,-1.0,0.0,1.0,B.Walsh,00-0029576,iced,iced,0
2014,reg,3677,2014121405,DET,MIN,MIN,away,DET,MID,2014-12-14,1.0,1.0,Half2,0,4,3.0,00:01,MID 50,4,"(:01) B.Walsh 68 yard field goal is No Good, Short, Center-C.Loeffler, Holder-J.Locke.",field_goal,missed,68.0,2,0,0.0,,0.0,2.0,14.0,16.0,-2.0,0.0,1.0,B.Walsh,00-0029576,no_timeout,non_iced,0
2014,reg,4480,2014122000,WAS,PHI,WAS,home,PHI,PHI,2014-12-20,10.0,10.0,Half2,1,4,4.0,00:10,PHI 8,8,"(:10) K.Forbath 26 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.",field_goal,made,26.0,1,0,0.0,,1.0,0.0,24.0,24.0,0.0,0.0027264275333420502,1.0,K.Forbath,00-0028787,off_timeout,non_iced,0
2014,reg,4782,2014122001,SF,SD,SF,home,SD,SD,2014-12-20,2.0,2.0,Half2,0,4,3.0,00:02,SD 42,6,"(:02) P.Dawson 60 yard field goal is No Good, Short, Center-K.Nelson, Holder-A.Lee.",field_goal,missed,60.0,0,0,0.0,,0.0,0.0,34.0,34.0,0.0,0.0,1.0,P.Dawson,00-0004091,no_timeout,non_iced,0
2014,reg,5149,2014122001,SF,SD,SD,away,SF,SF,2014-12-20,611.0,611.0,Overtime,1,5,2.0,10:11,SF 22,11,"(10:11) N.Novak 40 yard field goal is GOOD, Center-M.Windt, Holder-M.McBriar. Penalty on SF, Roughing the Kicker, declined.",field_goal,made,40.0,0,1,0.0,,1.0,0.0,34.0,34.0,0.0,0.03838232412414533,1.0,N.Novak,00-0023096,iced,iced,1
2015,reg,4356,2015092011,JAC,MIA,JAC,home,MIA,MIA,2015-09-20,43.0,43.0,Half2,1,4,4.0,00:43,MIA 10,1,"(:43) (Field Goal formation) J.Myers 28 yard field goal is GOOD, Center-C.Tinker, Holder-B.Anger.",field_goal,made,28.0,1,0,0.0,,1.0,0.0,20.0,20.0,0.0,0.003888735791714133,1.0,J.Myers,00-0031492,iced,iced,0
2015,reg,3705,2015100100,PIT,BAL,BAL,away,PIT,PIT,2015-10-01,7.0,7.0,Half2,1,4,3.0,00:07,PIT 24,2,"(:07) (Field Goal formation) J.Tucker 42 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",field_goal,made,42.0,1,1,0.0,,1.0,1.0,17.0,20.0,-3.0,0.02533131635248349,1.0,J.Tucker,00-0029597,no_timeout,non_iced,0
2015,reg,4378,2015100100,PIT,BAL,BAL,away,PIT,PIT,2015-10-01,313.0,313.0,Overtime,1,5,4.0,05:13,PIT 35,1,"(5:13) (Field Goal formation) J.Tucker 52 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",field_goal,made,52.0,0,1,0.0,,1.0,0.0,20.0,20.0,0.0,0.08451774842253305,1.0,J.Tucker,00-0029597,no_timeout,non_iced,1
2015,reg,4428,2015100404,IND,JAC,JAC,away,IND,IND,2015-10-04,6.0,6.0,Half2,0,4,2.0,00:06,IND 35,5,"(:06) J.Myers 53 yard field goal is No Good, Wide Right, Center-C.Tinker, Holder-B.Anger.",field_goal,missed,53.0,0,0,0.0,,0.0,0.0,13.0,13.0,0.0,0.06535317426395787,1.0,J.Myers,00-0031492,iced,iced,0
2015,reg,4907,2015100404,IND,JAC,JAC,away,IND,IND,2015-10-04,498.0,498.0,Overtime,0,5,4.0,08:18,IND 30,8,"(8:18) J.Myers 48 yard field goal is No Good, Wide Left, Center-C.Tinker, Holder-B.Anger.",field_goal,missed,48.0,2,2,0.0,,2.0,2.0,13.0,13.0,0.0,0.06632982264466761,1.0,J.Myers,00-0031492,no_timeout,non_iced,1
2015,reg,5060,2015100404,IND,JAC,IND,home,JAC,JAC,2015-10-04,281.0,281.0,Overtime,1,5,2.0,04:41,JAC 9,9,"(4:41) A.Vinatieri 27 yard field goal is GOOD, Center-M.Overton, Holder-P.McAfee.",field_goal,made,27.0,1,2,0.0,,1.0,2.0,13.0,13.0,0.0,0.004538334237560133,1.0,A.Vinatieri,00-0016919,no_timeout,non_iced,1
2015,reg,4603,2015100401,CHI,OAK,CHI,home,OAK,OAK,2015-10-04,7.0,7.0,Half2,1,4,1.0,00:07,OAK 32,10,"(:07) (Field Goal formation) R.Gould 49 yard field goal is GOOD, Center-T.Gafford, Holder-S.Lanning.",field_goal,made,49.0,0,3,0.0,,0.0,3.0,19.0,20.0,-1.0,0.05003497501201503,1.0,R.Gould,00-0023252,off_timeout,non_iced,0
2015,reg,4321,2015100408,SD,CLE,SD,home,CLE,CLE,2015-10-04,0.0,0.0,Half2,1,4,4.0,00:00,CLE 16,2,"(:00) J.Lambo 34 yard field goal is GOOD, Center-M.Windt, Holder-M.Scifres.",field_goal,made,34.0,1,0,0.0,,1.0,0.0,27.0,27.0,0.0,0.0,1.0,J.Lambo,00-0032087,no_timeout,non_iced,0
2015,reg,4334,2015100412,NO,DAL,NO,home,DAL,DAL,2015-10-04,16.0,16.0,Half2,0,4,3.0,00:16,DAL 12,5,"(:16) Z.Hocker 30 yard field goal is No Good, Hit Left Upright, Center-J.Drescher, Holder-L.McCown.",field_goal,missed,30.0,0,0,0.0,,0.0,0.0,20.0,20.0,0.0,0.004532270748000886,1.0,Z.Hocker,00-0031092,iced,iced,0
2015,reg,4185,2015101101,KC,CHI,KC,home,CHI,CHI,2015-10-11,2.0,2.0,Half2,0,4,2.0,00:02,CHI 48,10,"(:02) C.Santos 66 yard field goal is No Good, Short, Center-J.Winchester, Holder-D.Colquitt.",field_goal,missed,66.0,1,0,0.0,,1.0,0.0,16.0,18.0,-2.0,0.0,1.0,C.Santos,00-0031203,iced,iced,0
2015,reg,3869,2015101102,CIN,SEA,CIN,home,SEA,SEA,2015-10-11,3.0,3.0,Half2,1,4,4.0,00:03,SEA 13,3,"(:03) M.Nugent 31 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber.",field_goal,made,31.0,0,3,0.0,,0.0,3.0,21.0,23.0,-2.0,0.0,1.0,M.Nugent,00-0023482,no_timeout,non_iced,0
2015,reg,3956,2015101103,ATL,WAS,WAS,away,ATL,ATL,2015-10-11,5.0,5.0,Half2,1,4,2.0,00:05,ATL 34,3,"(:05) D.Hopkins 52 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.",field_goal,made,52.0,1,2,0.0,,2.0,1.0,16.0,19.0,-3.0,0.0,1.0,D.Hopkins,00-0030098,no_timeout,non_iced,0
2015,reg,4376,2015101105,BAL,CLE,BAL,home,CLE,CLE,2015-10-11,29.0,29.0,Half2,1,4,4.0,00:29,CLE 5,5,"(:29) J.Tucker 23 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",field_goal,made,23.0,1,3,0.0,,1.0,3.0,27.0,30.0,-3.0,0.0015959840143385325,1.0,J.Tucker,00-0029597,no_timeout,non_iced,0
2015,reg,4910,2015101105,BAL,CLE,CLE,away,BAL,BAL,2015-10-11,408.0,408.0,Overtime,1,5,3.0,06:48,BAL 14,9,"(6:48) (Field Goal formation) T.Coons 32 yard field goal is GOOD, Center-C.Hughlett, Holder-A.Lee.",field_goal,made,32.0,1,2,0.0,,2.0,1.0,30.0,30.0,0.0,0.009898834370325526,1.0,T.Coons,00-0031112,iced,iced,1
2015,reg,4385,2015101800,DET,CHI,CHI,away,DET,DET,2015-10-18,4.0,4.0,Half2,1,4,1.0,00:04,DET 11,10,"(:04) R.Gould 29 yard field goal is GOOD, Center-T.Gafford, Holder-P.O'Donnell.",field_goal,made,29.0,0,2,0.0,,2.0,0.0,31.0,34.0,-3.0,0.0,1.0,R.Gould,00-0023252,no_timeout,non_iced,0
2015,reg,5269,2015101800,DET,CHI,DET,home,CHI,CHI,2015-10-18,153.0,153.0,Overtime,1,5,2.0,02:33,CHI 9,9,"(2:33) M.Prater 27 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",field_goal,made,27.0,1,1,0.0,,1.0,1.0,34.0,34.0,0.0,0.0035411754589482224,1.0,M.Prater,00-0023853,iced,iced,1
2015,reg,5150,2015101805,CLE,DEN,DEN,away,CLE,CLE,2015-10-18,297.0,297.0,Overtime,1,5,4.0,04:57,CLE 16,3,"(4:57) B.McManus 34 yard field goal is GOOD, Center-A.Brewer, Holder-B.Colquitt.",field_goal,made,34.0,1,0,0.0,,0.0,1.0,22.0,23.0,-1.0,0.0118573336753736,1.0,B.McManus,00-0029822,iced,iced,1
2015,reg,4418,2015110105,ATL,TB,TB,away,ATL,ATL,2015-11-01,477.0,477.0,Overtime,1,5,4.0,07:57,ATL 12,9,"(7:57) C.Barth 31 yard field goal is GOOD, Center-A.DePaola, Holder-J.Schum.",field_goal,made,31.0,1,2,0.0,,2.0,1.0,20.0,20.0,0.0,0.008164764398428045,1.0,C.Barth,00-0026138,no_timeout,non_iced,1
2015,reg,5002,2015110106,NO,NYG,NO,home,NYG,NYG,2015-11-01,5.0,5.0,Half2,1,4,1.0,00:05,NYG 32,10,"(:05) K.Forbath 50 yard field goal is GOOD, Center-J.Drescher, Holder-L.McCown.",field_goal,made,50.0,3,1,0.0,,3.0,1.0,49.0,48.0,1.0,0.0,1.0,K.Forbath,00-0028787,no_timeout,non_iced,0
2015,reg,3981,2015110104,CHI,MIN,MIN,away,CHI,CHI,2015-11-01,4.0,4.0,Half2,1,4,2.0,00:04,CHI 18,1,"(:04) (Field Goal formation) B.Walsh 36 yard field goal is GOOD, Center-K.McDermott, Holder-J.Locke.",field_goal,made,36.0,0,1,0.0,,1.0,0.0,19.0,20.0,-1.0,0.0,1.0,B.Walsh,00-0029576,iced,iced,0
2015,reg,4280,2015110200,CAR,IND,IND,away,CAR,CAR,2015-11-02,2.0,2.0,Half2,1,4,4.0,00:02,CAR 6,4,"(:02) A.Vinatieri 24 yard field goal is GOOD, Center-M.Overton, Holder-P.McAfee.",field_goal,made,24.0,0,0,0.0,,0.0,0.0,20.0,23.0,-3.0,0.0,1.0,A.Vinatieri,00-0016919,no_timeout,non_iced,0
2015,reg,4448,2015110200,CAR,IND,IND,away,CAR,CAR,2015-11-02,729.0,729.0,Overtime,1,5,4.0,12:09,CAR 32,4,"(12:09) A.Vinatieri 50 yard field goal is GOOD, Center-M.Overton, Holder-P.McAfee.",field_goal,made,50.0,2,2,0.0,,2.0,2.0,23.0,23.0,0.0,0.08530212750396768,1.0,A.Vinatieri,00-0016919,no_timeout,non_iced,1
2015,reg,4698,2015110200,CAR,IND,CAR,home,IND,IND,2015-11-02,475.0,475.0,Overtime,1,5,4.0,07:55,IND 23,8,"(7:55) G.Gano 42 yard field goal is GOOD, Center-J.Jansen, Holder-B.Nortman.",field_goal,made,42.0,1,1,0.0,,1.0,1.0,23.0,26.0,-3.0,0.038585050845099216,1.0,G.Gano,00-0026858,no_timeout,non_iced,1
2015,reg,4855,2015110200,CAR,IND,CAR,home,IND,IND,2015-11-02,327.0,327.0,Overtime,1,5,4.0,05:27,IND 34,5,"(5:27) G.Gano 52 yard field goal is GOOD, Center-J.Jansen, Holder-B.Nortman.",field_goal,made,52.0,1,1,0.0,,1.0,1.0,26.0,26.0,0.0,0.07888791660183515,1.0,G.Gano,00-0026858,no_timeout,non_iced,1
2015,reg,4371,2015110800,MIN,STL,STL,away,MIN,MIN,2015-11-08,17.0,17.0,Half2,1,4,4.0,00:17,MIN 35,10,"(:17) (Field Goal formation) G.Zuerlein 53 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",field_goal,made,53.0,1,0,0.0,,0.0,1.0,15.0,18.0,-3.0,0.06715503342182437,1.0,G.Zuerlein,00-0029621,iced,iced,0
2015,reg,4720,2015110800,MIN,STL,MIN,home,STL,STL,2015-11-08,564.0,564.0,Overtime,1,5,4.0,09:24,STL 22,1,"(9:24) (Field Goal formation) B.Walsh 40 yard field goal is GOOD, Center-K.McDermott, Holder-J.Locke.",field_goal,made,40.0,2,1,0.0,,2.0,1.0,18.0,18.0,0.0,0.03739865115941643,1.0,B.Walsh,00-0029576,iced,iced,1
2015,reg,4359,2015110810,DAL,PHI,DAL,home,PHI,PHI,2015-11-08,7.0,7.0,Half2,1,4,1.0,00:07,PHI 26,10,"(:07) (Field Goal formation) D.Bailey 44 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones. Ball hits the left upright and went through.",field_goal,made,44.0,0,2,0.0,,0.0,2.0,24.0,26.0,-2.0,0.029952160676832595,1.0,D.Bailey,00-0028660,no_timeout,non_iced,0
2015,reg,4687,2015111501,GB,DET,GB,home,DET,DET,2015-11-15,5.0,5.0,Half2,0,4,3.0,00:05,DET 34,7,"(:05) M.Crosby 52 yard field goal is No Good, Short, Center-B.Goode, Holder-T.Masthay.",field_goal,missed,52.0,0,-1,0.0,,0.0,0.0,16.0,18.0,-2.0,0.0,1.0,M.Crosby,00-0025580,no_timeout,non_iced,0
2015,reg,4237,2015111506,BAL,JAC,JAC,away,BAL,BAL,2015-11-15,0.0,0.0,Half2,1,4,1.0,00:00,BAL 35,10,"(:00) (Field Goal formation) J.Myers 53 yard field goal is GOOD, Center-C.Tinker, Holder-B.Anger.",field_goal,made,53.0,2,0,0.0,,0.0,2.0,19.0,20.0,-1.0,0.0,1.0,J.Myers,00-0031492,no_timeout,non_iced,0
2015,reg,4539,2015111509,NYG,NE,NE,away,NYG,NYG,2015-11-15,6.0,6.0,Half2,1,4,4.0,00:06,NYG 36,1,"(:06) S.Gostkowski 54 yard field goal is GOOD, Center-J.Cardona, Holder-R.Allen.",field_goal,made,54.0,0,0,0.0,,0.0,0.0,24.0,26.0,-2.0,0.0718664484580436,1.0,S.Gostkowski,00-0024333,iced,iced,0
2015,reg,3895,2015112202,ATL,IND,IND,away,ATL,ATL,2015-11-22,57.0,57.0,Half2,1,4,4.0,00:57,ATL 25,3,"(:57) A.Vinatieri 43 yard field goal is GOOD, Center-M.Overton, Holder-P.McAfee.",field_goal,made,43.0,0,3,0.0,,3.0,0.0,20.0,21.0,-1.0,0.03151349325848591,1.0,A.Vinatieri,00-0016919,no_timeout,non_iced,0
2015,reg,4496,2015112208,BAL,STL,BAL,home,STL,STL,2015-11-22,3.0,3.0,Half2,1,4,2.0,00:03,STL 29,10,"(:03) (Field Goal formation) J.Tucker 47 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",field_goal,made,47.0,0,0,0.0,,0.0,0.0,13.0,13.0,0.0,0.0,1.0,J.Tucker,00-0029597,no_timeout,non_iced,0
2015,reg,4620,2015112209,ARI,CIN,ARI,home,CIN,CIN,2015-11-22,6.0,6.0,Half2,1,4,1.0,00:06,CIN 14,10,"(:06) C.Catanzaro 32 yard field goal is GOOD, Center-M.Leach, Holder-D.Butler.",field_goal,made,32.0,0,0,0.0,,0.0,0.0,31.0,31.0,0.0,0.005820167503078425,1.0,C.Catanzaro,00-0030896,no_timeout,non_iced,0
2015,reg,4286,2015112911,DEN,NE,NE,away,DEN,DEN,2015-11-29,4.0,4.0,Half2,1,4,1.0,00:04,DEN 29,10,"(:04) S.Gostkowski 47 yard field goal is GOOD, Center-J.Cardona, Holder-R.Allen.",field_goal,made,47.0,0,1,0.0,,1.0,0.0,21.0,24.0,-3.0,0.0,1.0,S.Gostkowski,00-0024333,no_timeout,non_iced,0
2015,reg,4462,2015120605,CHI,SF,CHI,home,SF,SF,2015-12-06,2.0,2.0,Half2,0,4,3.0,00:02,SF 18,11,"(:02) (Field Goal formation) R.Gould 36 yard field goal is No Good, Wide Left, Center-P.Scales, Holder-P.O'Donnell.",field_goal,missed,36.0,1,0,0.0,,1.0,0.0,20.0,20.0,0.0,0.0,1.0,R.Gould,00-0023252,off_timeout,non_iced,0
2015,reg,4257,2015120700,WAS,DAL,DAL,away,WAS,WAS,2015-12-07,14.0,14.0,Half2,1,4,4.0,00:14,WAS 36,2,"(:14) D.Bailey 54 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",field_goal,made,54.0,1,1,0.0,,1.0,1.0,16.0,16.0,0.0,0.07328890502774238,1.0,D.Bailey,00-0028660,no_timeout,non_iced,0
2015,reg,4083,2015121900,DAL,NYJ,NYJ,away,DAL,DAL,2015-12-19,41.0,41.0,Half2,1,4,4.0,00:41,DAL 22,6,"(:41) (Field Goal formation) R.Bullock 40 yard field goal is GOOD, Center-T.Purdum, Holder-R.Quigley.",field_goal,made,40.0,0,3,0.0,,3.0,0.0,16.0,16.0,0.0,0.022878181305814545,1.0,R.Bullock,00-0029421,iced,iced,0
2015,reg,4669,2015122000,NYG,CAR,CAR,away,NYG,NYG,2015-12-20,5.0,5.0,Half2,1,4,2.0,00:05,NYG 25,10,"(:05) G.Gano 43 yard field goal is GOOD, Center-J.Jansen, Holder-B.Nortman. Penalty on NYG, Illegal Formation, declined.",field_goal,made,43.0,2,1,0.0,,1.0,2.0,35.0,35.0,0.0,0.0,1.0,G.Gano,00-0026858,iced,iced,0
2015,reg,4198,2015122400,OAK,SD,SD,away,OAK,OAK,2015-12-24,60.0,60.0,Half2,1,4,4.0,01:00,OAK 27,7,"(1:00) J.Lambo 45 yard field goal is GOOD, Center-M.Windt, Holder-M.Scifres.",field_goal,made,45.0,2,2,0.0,,2.0,2.0,17.0,20.0,-3.0,0.037324853125409736,1.0,J.Lambo,00-0032087,no_timeout,non_iced,0
2015,reg,4961,2015122400,OAK,SD,OAK,home,SD,SD,2015-12-24,489.0,489.0,Overtime,1,5,4.0,08:09,SD 13,13,"(8:09) S.Janikowski 31 yard field goal is GOOD, Center-T.Gafford, Holder-M.King.",field_goal,made,31.0,1,1,0.0,,1.0,1.0,20.0,20.0,0.0,0.009339255739169862,1.0,S.Janikowski,00-0019646,no_timeout,non_iced,1
2015,reg,3816,2015122800,DEN,CIN,DEN,home,CIN,CIN,2015-12-28,4.0,4.0,Half2,0,4,3.0,00:04,CIN 26,11,"(:04) B.McManus 45 yard field goal is No Good, Wide Left, Center-A.Brewer, Holder-B.Colquitt.",field_goal,missed,45.0,1,0,0.0,,1.0,0.0,17.0,17.0,0.0,0.0,1.0,B.McManus,00-0029822,off_timeout,non_iced,0
2015,reg,4190,2015122800,DEN,CIN,DEN,home,CIN,CIN,2015-12-28,605.0,605.0,Overtime,1,5,4.0,10:05,CIN 19,9,"(10:05) B.McManus 37 yard field goal is GOOD, Center-A.Brewer, Holder-B.Colquitt.",field_goal,made,37.0,1,2,0.0,,1.0,2.0,17.0,17.0,0.0,0.026340298033528067,1.0,B.McManus,00-0029822,no_timeout,non_iced,1
2015,reg,3984,2016010311,ATL,NO,NO,away,ATL,ATL,2016-01-03,3.0,3.0,Half2,1,4,3.0,00:03,ATL 12,12,"(:03) K.Forbath 30 yard field goal is GOOD, Center-J.Drescher, Holder-T.Morstead.",field_goal,made,30.0,0,0,0.0,,0.0,0.0,17.0,17.0,0.0,0.0,1.0,K.Forbath,00-0028787,off_timeout,non_iced,0
2015,reg,4836,2016010315,SF,STL,STL,away,SF,SF,2016-01-03,300.0,300.0,Overtime,0,5,4.0,05:00,SF 30,9,"(5:00) G.Zuerlein 48 yard field goal is BLOCKED (D.Johnson), Center-J.McQuaide, Holder-J.Hekker, RECOVERED by SF-J.Ward at SF 8. J.Ward pushed ob at SF 26 for 18 yards (C.Harkey).",field_goal,missed,48.0,2,2,0.0,,2.0,2.0,16.0,16.0,0.0,0.05544347958078775,1.0,G.Zuerlein,00-0029621,no_timeout,non_iced,1
2015,reg,5004,2016010315,SF,STL,SF,home,STL,STL,2016-01-03,211.0,211.0,Overtime,1,5,1.0,03:31,STL 5,5,"(3:31) P.Dawson 23 yard field goal is GOOD, Center-K.Nelson, Holder-B.Pinion.",field_goal,made,23.0,1,2,0.0,,1.0,2.0,16.0,16.0,0.0,0.001951314008125914,1.0,P.Dawson,00-0004091,off_timeout,non_iced,1
2016,reg,4026,2016090800,DEN,CAR,CAR,away,DEN,DEN,2016-09-08,9.0,9.0,Half2,0,4,3.0,00:09,DEN 32,5,"(:09) G.Gano 50 yard field goal is No Good, Wide Left, Center-J.Jansen, Holder-A.Lee.",field_goal,missed,50.0,1,0,0.0,,0.0,1.0,20.0,21.0,-1.0,0.05029261413235245,1.0,G.Gano,00-0026858,iced,iced,0
2016,reg,3904,2016091106,NYJ,CIN,CIN,away,NYJ,NYJ,2016-09-11,58.0,58.0,Half2,1,4,4.0,00:58,NYJ 29,2,"(:58) M.Nugent 47 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber.",field_goal,made,47.0,0,2,0.0,,2.0,0.0,20.0,22.0,-2.0,0.04384476215222288,1.0,M.Nugent,00-0023482,iced,iced,0
2016,reg,4667,2016091105,NO,OAK,NO,home,OAK,OAK,2016-09-11,5.0,5.0,Half2,0,4,3.0,00:05,OAK 43,10,"(:05) W.Lutz 61 yard field goal is No Good, Wide Left, Center-J.Drescher, Holder-T.Morstead.",field_goal,missed,61.0,0,0,0.0,,0.0,0.0,34.0,35.0,-1.0,0.0,1.0,W.Lutz,00-0032569,iced,iced,0
